id,mesin,value,created_at,next_processes,std_mp,std_ct,stroke_ratio,harga_pcs,alias_values
b2b4a98a-7366-4b60-8e93-579a9ab7c063,tandem,57622-VT020,2026-07-21 01:12:07.288115+00,[],null,0.10222222222222223,0.5,45480.41,[]
b1e60a0a-8f3f-48a1-bef6-f0cdd7343cf2,tandem,61162-0D190-001,2026-07-22 03:29:50.645646+00,[],null,null,1,22676.4,[]
bf01fb76-2cd4-4270-9d02-98aab5a5a232,tandem,61162-0D240-001,2026-07-22 03:29:50.645646+00,[],null,null,1,46533.86,[]
2caeedae-55b3-4185-9b3f-ac09bf280027,tandem,57661-0D100-BL,2026-08-04 03:46:50.342859+00,[],null,3.0,1,null,[]
0a305c8b-edea-40e2-b7a4-5e00ff59d5c5,tandem,61179-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,56123.81,[]
316a82c5-8b0a-4b49-b5aa-f610803b5709,tandem,61189-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,56123.81,[]
1184be25-3ec9-42dd-94c4-68b0e6e8fd97,tandem,57721-0D090-001,2026-07-17 06:35:11.487156+00,[],null,0.20444444444444446,1,37127.05,[]
aebcc8ec-c481-443b-8779-d6cf1db584f6,tandem,57722-0D090-001,2026-07-17 06:35:11.487156+00,[],null,0.20444444444444446,1,37127.05,[]
b5fbdf46-a15b-43da-b9db-37bc908783e0,tandem,61231-0D150-001,2026-07-22 03:29:50.645646+00,[],null,null,1,20912.33,[]
f3cb6674-408c-40d0-b4df-4f63be908880,tandem,58391-0D050-001,2026-07-22 03:29:50.645646+00,[],null,0.20444444444444446,1,13335.21,[]
d3617966-6bb9-45cb-91c6-dbd99636d083,tandem,61232-0D140-001,2026-07-22 03:29:50.645646+00,[],null,null,1,20912.33,[]
0acc462f-6a2a-430b-83ea-e6a1f1b7255c,tandem,58392-0D050-001,2026-07-22 03:29:50.645646+00,[],null,0.20444444444444446,1,13335.21,[]
7f314821-6a77-493c-ad2a-6b6a59665b45,tandem,59311-74U00,2026-07-17 06:35:11.487156+00,[],null,0.406666666666666,1,72124.48,[]
b246cbc2-7ba2-4ab3-98ea-af6b44f1be43,tandem,59311-74U10,2026-07-17 06:35:11.487156+00,[],null,0.406666666666666,1,72124.48,[]
77e38330-90af-47cd-ad98-cb2bc7df97a2,tandem,61323-0D040,2026-07-22 03:29:50.645646+00,[],null,null,1,3736.04,[]
7fe1e78b-5384-41ef-855d-4f5d2f3e5698,tandem,61324-0D040,2026-07-22 03:29:50.645646+00,[],null,null,1,3736.04,[]
87988965-c925-41e3-8f82-0f6aa11082e7,tandem,61411-0D170,2026-07-22 03:29:50.645646+00,[],null,null,1,73125.64,[]
dcd8f9a3-404c-4f62-a95b-aae80ea438df,tandem,61135-0D110-001,2026-07-18 02:44:38.892036+00,[],null,0.20333333333333334,1,44368.88,[]
751f4ab0-ddb0-4313-9179-2edbf23aee8f,tandem,61135-KK010-001,2026-07-17 06:35:11.487156+00,[],null,0.25333333333333335,1,43683.58,[]
1bfd8ad4-6547-4691-ab56-8a3378facef9,tandem,61421-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,73120.19,[]
2b64136f-1920-4cf3-aaf8-7a5c4614298b,tandem,61515-0D010-001,2026-07-22 03:29:50.645646+00,[],null,null,1,25874.47,[]
2df67d7d-dbbf-4c52-9ba2-90ca648f0b69,tandem,61515-0D020-001,2026-07-22 03:29:50.645646+00,[],null,null,1,25874.47,[]
c9a0c57b-6dd3-4ed2-bac4-611ddbcf973b,tandem,61516-0D010-001,2026-07-22 03:29:50.645646+00,[],null,null,1,25874.47,[]
cced9e8e-81a5-429a-9972-3fd5383f0fbf,tandem,61516-0D020-001,2026-07-22 03:29:50.645646+00,[],null,null,1,25874.47,[]
91f65c40-dcf3-41fb-b3f5-be6069b6e04c,tandem,61136-KK010-001,2026-07-17 06:35:11.487156+00,[],null,0.25333333333333335,1,43683.58,[]
135bc5a3-6230-4f18-bf7b-6de8f9169674,tandem,61141-KK010-001,2026-07-17 06:35:11.487156+00,[],null,0.20666666666666667,1,5462.34,[]
bb64781e-fa26-4684-b21e-acd6e7c064ed,tandem,61142-KK010,2026-07-17 06:35:11.487156+00,[],null,0.20444444444444446,1,5768.51,[]
ce4c94de-a4a7-4336-b26f-7b6cb4a2feca,tandem,61161-KK010-001,2026-07-17 06:35:11.487156+00,[],null,0.20222222222222222,1,51961.85,[]
ec1c7375-d7cc-4629-b5f4-e0b91d5e9c3d,tandem,61162-KK010-001,2026-07-17 06:35:11.487156+00,[],null,0.20222222222222222,1,51961.85,[]
f41902e6-9ef5-4baa-af28-81d9ff971fcd,tandem,63133-0D110,2026-07-22 03:29:50.645646+00,[],null,null,1,13544.71,[]
8330951d-7ab3-4bbe-9c72-e097b53b71d6,tandem,63133-0D140,2026-07-22 03:29:50.645646+00,[],null,null,1,14403.86,[]
e0b9f726-16e8-4cf7-a7c3-1a8fa8b97e08,tandem,63134-0D110-001,2026-07-22 03:29:50.645646+00,[],null,null,1,17873.82,[]
f14ad5e8-2308-4d45-ade3-d7088e8c50c5,tandem,63144-0D110,2026-07-22 03:29:50.645646+00,[],null,null,1,8559.77,[]
8145612c-9b21-4d72-bf87-4f73af91e4b1,tandem,64112-0D020,2026-07-22 03:29:50.645646+00,[],null,null,1,46751.87,[]
e7fa0204-6fdd-426c-baed-5cbf2ed9bab5,tandem,64211-0D090-001,2026-07-22 03:29:50.645646+00,[],null,null,1,19057.4,[]
4cbc3b2a-24d8-43d4-aba7-86d8f3e7c5d9,tandem,64212-0D090-001,2026-07-22 03:29:50.645646+00,[],null,null,1,21617.04,[]
66cf890d-caa5-4f78-b34e-737f59f42cb6,tandem,64213-0D140-001,2026-07-22 03:29:50.645646+00,[],null,null,1,8399.62,[]
c350dcad-0371-4def-ae8b-3f36bd999b1d,tandem,64214-0D140-001,2026-07-22 03:29:50.645646+00,[],null,null,1,5952.72,[]
9d7b53b9-e5f9-4537-b902-a13fa487ec0c,tandem,64312-0D080,2026-07-22 03:29:50.645646+00,[],null,null,1,12223.0,[]
3297e73f-3133-4984-b66a-8cdd810c9205,tandem,64312-0D130,2026-07-22 03:29:50.645646+00,[],null,null,1,6775.22,[]
46d7d33e-8ee6-4392-abbf-71ef689a8009,tandem,64313-0D080,2026-07-22 03:29:50.645646+00,[],null,null,1,12223.0,[]
0951afd8-859b-4421-bb5f-3771a78312a7,tandem,64313-0D130,2026-07-22 03:29:50.645646+00,[],null,null,1,6775.22,[]
8d392bf6-e6d7-4d84-94a1-46f6126f33fa,tandem,61211-KK010,2026-07-17 06:35:11.487156+00,[],null,0.20333333333333334,1,38099.37,[]
7fbb1531-e651-40f7-af12-0cedc57461c7,tandem,61212-KK010,2026-07-17 06:35:11.487156+00,[],null,0.20333333333333334,1,38099.37,[]
5b3beab1-568e-4b3a-b457-3250b0f63f18,tandem,61231-0D180-001,2026-07-18 02:50:44.526014+00,[],null,0.2026666666666667,1,18729.69,[]
91b2c31a-2c7e-4362-b33b-e2d732868088,tandem,61232-0D180-001,2026-07-18 02:50:55.248941+00,[],null,0.2026666666666667,1,18729.69,[]
1c464bf7-e96f-41f3-98cf-9e70a15a70f2,tandem,61233-0D340-001,2026-07-21 01:12:07.288115+00,[],null,1.0,0.5,10164.6,[]
1d8a54e0-0f3b-4fda-9bb9-75ed4c8e6b24,tandem,61234-0D340-001,2026-07-21 01:12:07.288115+00,[],null,1.0,0.5,10164.6,[]
c9f7ecc0-8182-4ec7-99fc-7ef721041180,tandem,61328-BZ240-001,2026-08-04 03:46:50.342859+00,[],null,0.16285714285714287,1,null,[]
cda621dc-d31e-479c-bc69-5e356e8405dd,tandem,61415-0D120,2026-07-21 01:12:07.288115+00,[],null,0.10222222222222223,0.5,19431.03,[]
a4a5c314-0211-4045-a30d-fa0817f18b78,tandem,61416-0D120,2026-07-21 01:12:07.288115+00,[],null,0.10222222222222223,0.5,19431.03,[]
979bdb1a-9fc0-4709-b239-b252e16889d2,tandem,62111-73R00-001,2026-07-17 06:35:11.487156+00,[],null,0.2026666666666667,1,108711.46,[]
fce1a343-d4a6-4762-9fb1-ea802ccb0cd2,tandem,62114-73R00,2026-07-21 01:12:07.288115+00,[],null,0.10166666666666667,0.5,7482.27,[]
13df8cc6-c0a6-431e-8e45-a5df62835126,tandem,62115-73R00,2026-07-21 01:12:07.288115+00,[],null,0.10166666666666667,0.5,20035.89,[]
bb750276-ac7a-4c16-b1d5-2adb1c6860f2,tandem,62118-73R00,2026-07-21 01:12:07.288115+00,[],null,0.10333333333333333,0.5,4377.01,[]
97457c0f-4afa-417c-be1e-88005f7c2fdd,tandem,62121-73R00-001,2026-07-17 06:35:11.487156+00,[],null,0.20333333333333334,1,21749.1,[]
58639779-1477-4bf3-a7cb-f5129830bdf8,tandem,62133-73R00,2026-07-17 06:35:11.487156+00,[],null,0.20333333333333334,1,14122.31,[]
122b4b1f-e6ab-436a-b741-f3605504e13a,tandem,62211-73R00,2026-07-21 01:12:07.288115+00,[],null,0.10133333333333334,0.5,57732.54,[]
c9873eb4-fa32-4655-91ab-d515b706924c,tandem,62311-73R00-001,2026-07-17 06:35:11.487156+00,[],null,0.2026666666666667,1,109140.15,[]
763a6c11-f769-4375-8dab-2727fa6e7b40,tandem,62314-73R00,2026-07-21 01:12:07.288115+00,[],null,0.10166666666666667,0.5,7482.27,[]
825cb034-c94d-49f2-9cd5-22f7ab7bd091,transfer_2000t,55712-0D160-001,2026-07-22 03:29:50.645646+00,[],null,null,1,61034.86,[]
dc197aad-b251-41ba-ad5e-fb7bbbbf6085,transfer_2000t,55713-0D150,2026-07-22 03:29:50.645646+00,[],null,null,1,13762.46,[]
d2c1fde3-746e-4ae1-8205-b4001cf0e2e0,tandem,62315-73R00,2026-07-21 01:12:07.288115+00,[],null,0.10166666666666667,0.5,20035.89,[]
f6776fa7-f36c-4572-a0d3-c5ef5384e7f1,transfer_2000t,55714-0D150,2026-07-22 03:29:50.645646+00,[],null,null,1,13762.46,[]
0d3246ee-74a0-4c71-94b7-61778e8985a2,tandem,62318-73R00,2026-07-21 01:12:07.288115+00,[],null,0.10333333333333333,0.5,4377.01,[]
54c07696-e167-4110-8e87-d2eb6e641209,transfer_2000t,55741-0D191-001,2026-07-22 03:29:50.645646+00,[],null,null,1,69909.52,[]
7d95450e-51b6-4ecf-9cf6-52abedff229f,tandem,62321-73R00-001,2026-07-17 06:35:11.487156+00,[],null,0.20333333333333334,1,21749.1,[]
757af057-c427-400f-b8dd-c2b64ec623a7,transfer_2000t,55741-0D240-001,2026-07-22 03:29:50.645646+00,[],null,null,1,89579.39,[]
d10d5921-0162-42fe-ad78-7b36d3a94201,tandem,62333-73R00,2026-07-17 06:35:11.487156+00,[],null,0.20333333333333334,1,14152.97,[]
31708b1e-5f91-4006-9cb0-7cfa7b4376f9,tandem,62411-73R00,2026-07-21 01:12:07.288115+00,[],null,0.10133333333333334,0.5,57732.54,[]
8de247b7-ec66-4812-9e60-8d336307cd37,tandem,67175-0D110,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,null,[]
0e5bd253-be27-4df8-899c-0bb992bb8c09,tandem,67176-0D100,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,null,[]
a3239d16-9bef-4794-a90a-9420b401b910,tandem,74U00-FLP01S,2026-07-17 06:35:11.487156+00,[],null,0.4066666666666667,1,22776.8,[]
6c27e068-0d0d-4b03-9e4b-7f7456635288,tandem,74U00-SH803S,2026-07-17 06:35:11.487156+00,[],null,0.4066666666666667,1,36365.02,[]
f8a3101d-3694-4402-a251-34c84247c657,tandem,74U00-SH804S,2026-07-17 06:35:11.487156+00,[],null,0.40444444444444444,1,38043.37,[]
7c4ae5d8-eb4d-477d-bf73-2555cc6401bd,tandem,74U50-FL001S,2026-07-17 06:35:11.487156+00,[],null,0.4066666666666667,1,29227.66,[]
b8bb0e2c-dbe7-40ea-976b-429c3098e6a5,tandem,74U50-SH403S,2026-07-17 06:35:11.487156+00,[],null,0.4026666666666666,1,56033.54,[]
298a784b-23e1-4002-b5a9-f4b5d9c0f9ef,tandem,74U50-SH404S,2026-07-17 06:35:11.487156+00,[],null,0.4026666666666666,1,55126.87,[]
cd464ee6-9a78-437c-9677-031774e73b63,tandem,74U50-SH407S,2026-07-22 03:29:50.645646+00,[],null,0.203333333333333,1,26761.18,[]
d5da5a82-14d7-4802-aadf-cd6b58142bf8,tandem,74U50-SH408S,2026-07-22 03:29:50.645646+00,[],null,0.203333333333333,1,26009.1,[]
1606576d-cf02-4317-b102-70b21d263def,tandem,889FI-SH803S,2026-08-04 03:46:50.342859+00,[],null,0.20500000000000002,1,null,[]
98e83b92-2011-4775-b866-a260171f79c6,tandem,D98E7-FLP01S,2026-07-17 06:35:11.487156+00,[],null,0.10666666666666667,0.5,20330.83,[]
48ce7c55-aea0-4fdf-8030-c43518a4c55c,tandem,D98E7-FLP01S-NEW,2026-07-21 01:12:07.288115+00,[],null,0.10666666666666667,0.5,null,[]
fc9e1d25-7b69-44e4-89de-766156aa3b57,transfer_2000t,58371-0D150,2026-07-22 03:29:50.645646+00,[],null,null,1,102177.22,[]
bcbb5b5e-cd5c-4153-ad29-9fb331e9b1b1,transfer_2000t,58371-0D160,2026-07-22 03:29:50.645646+00,[],null,null,1,95555.32,[]
a3bfa026-b080-41d3-a54d-e49a41d018b2,transfer_2000t,45811-67L80-001,2026-07-17 06:35:11.487156+00,[],null,0.15636363636363637,1,132943.76,[]
0d7de109-ac4b-4f8e-a271-b856b11fc6f0,transfer_2000t,45812-67L80,2026-07-17 06:35:11.487156+00,[],null,0.15636363636363637,1,147951.27,[]
b1181b56-b50a-4479-bf79-39d78f4336ef,transfer_2000t,58375-0D130,2026-07-22 03:29:50.645646+00,[],null,null,1,47841.88,[]
7e35fe25-9f45-4f15-8837-d1be6c32020f,transfer_2000t,58375-0D140-001,2026-07-22 03:29:50.645646+00,[],null,null,1,46021.54,[]
81c7a322-2ac5-482e-8495-feb0feb75f77,transfer_2000t,53723-0D060,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,11724.91,[]
4e92aede-a82e-4c2c-9ec5-ef97f5b25cda,transfer_2000t,58375-0D290,2026-07-22 03:29:50.645646+00,[],null,null,1,44094.69,[]
c60b6fbd-167f-451a-b610-3fa4751d1ee8,transfer_2000t,53724-0D060,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,11724.91,[]
7d049950-bf37-420e-aba5-131f1027afd4,transfer_2000t,61121-0D160-001,2026-07-22 03:29:50.645646+00,[],null,null,1,21324.44,[]
eb0b7330-e18d-41f2-a8fa-b4d3f4d78d08,transfer_2000t,61121-0D200-001,2026-07-22 03:29:50.645646+00,[],null,null,1,60846.7,[]
2aed01a0-a769-46be-b4e2-2ab66b1c1192,transfer_2000t,61122-0D160-001,2026-07-22 03:29:50.645646+00,[],null,null,1,21324.44,[]
567065b3-7834-4495-a98f-8aa2887c6d05,transfer_2000t,61137-0D180-001,2026-07-22 03:29:50.645646+00,[],null,null,1,70951.33,[]
11a728e2-2389-4b83-bd9b-d52e7b6b9a60,transfer_2000t,53731-VT020-001,2026-07-21 01:12:07.288115+00,[],null,0.07521739130434782,0.5,36608.39,[]
ec81dfce-5ddf-423d-bff5-931132bf3398,transfer_2000t,53732-VT020-001,2026-07-21 01:12:07.288115+00,[],null,0.07521739130434782,0.5,36608.39,[]
ec5a0ae8-c7ec-4e2e-9a95-c128b1db5e90,transfer_2000t,61138-0D180-001,2026-07-22 03:29:50.645646+00,[],null,null,1,70920.18,[]
e30ae4fe-1f56-45e3-a1bc-dd9a483c9f86,transfer_2000t,53735-VT020-001,2026-07-17 06:35:11.487156+00,[],null,0.15043478260869564,1,37453.8,[]
52cec147-4344-45d3-b7c8-dcb3d89dd357,transfer_2000t,53736-VT020-001,2026-07-17 06:35:11.487156+00,[],null,0.15043478260869564,1,37707.37,[]
d3b6b118-0970-4fd5-80c3-0e98d40f0171,transfer_2000t,55135-0D141-001,2026-07-17 06:35:11.487156+00,[],null,0.15636363636363637,1,29729.39,[]
83eb6bc7-dae7-424e-a9d7-19660a34846b,transfer_2000t,61153-0D160-001,2026-07-22 03:29:50.645646+00,[],null,null,1,12874.11,[]
7bddb447-066f-4035-a315-4397a99e1bfb,transfer_2000t,61154-0D160-001,2026-07-22 03:29:50.645646+00,[],null,null,1,12874.11,[]
978b69bf-12de-41bd-8f8d-759494e99c30,transfer_2000t,61213-0D210,2026-07-22 03:29:50.645646+00,[],null,null,1,43542.7,[]
5eff4825-4514-4116-8f02-4ccba6d6bf46,transfer_2000t,61214-0D210,2026-07-22 03:29:50.645646+00,[],null,null,1,43511.55,[]
4f29774c-15a7-434f-af76-126696549b77,transfer_2000t,61215-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,13427.0,[]
023abd41-002e-44b6-8aae-92c845d2fca7,transfer_2000t,61216-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,13427.0,[]
029a9a9e-6404-4aef-876b-df3e9e96f308,transfer_2000t,55713-0D200,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,10913.45,[]
2f9360d9-f61b-4157-9be4-f181d7cce1cd,transfer_2000t,55714-0D200,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,10913.45,[]
983d715e-807b-4cc3-883d-8bdb7aaeb19b,transfer_2000t,61233-0D280,2026-07-22 03:29:50.645646+00,[],null,null,1,93045.03,[]
b3a9e87d-2438-40c6-8505-adbd3b720097,transfer_2000t,55741-0D201-001,2026-07-17 06:35:11.487156+00,[],null,0.15636363636363637,1,69909.52,[]
8f73abce-b4ae-487f-aa59-da6b4eff70fc,transfer_2000t,61234-0D280,2026-07-22 03:29:50.645646+00,[],null,null,1,93076.18,[]
2504b9d2-b65f-4d0c-a6f3-88c87672bd5f,transfer_2000t,57155-0D070-001,2026-07-17 06:35:11.487156+00,[],null,0.15636363636363637,1,76696.21,[]
cd86b4b5-060a-4a62-b45b-3ee86796973c,transfer_2000t,61245-0D030,2026-07-22 03:29:50.645646+00,[],null,null,1,12147.13,[]
c1b96293-390f-4a90-baa5-2508dcd97807,transfer_2000t,61246-0D030,2026-07-22 03:29:50.645646+00,[],null,null,1,12147.13,[]
4eb1a49b-4f45-4861-8737-a5fdce475f31,transfer_2000t,57156-0D030-001,2026-07-17 06:35:11.487156+00,[],null,0.15636363636363637,1,70174.71,[]
a2f846de-7845-4d6f-85bd-b941ec9d1f55,transfer_2000t,57197-0D060,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,20098.06,[]
c0ad2133-1e02-4961-a02a-e5e73fe4ccae,transfer_2000t,61337-BZ140-001,2026-07-22 03:29:50.645646+00,[],null,null,1,42287.97,[]
22e7bf5f-a7b4-4213-9fba-bf38a1482a03,transfer_2000t,61338-BZ120-001,2026-07-22 03:29:50.645646+00,[],null,null,1,42287.97,[]
4b8f4ad6-3abf-4180-83a6-fc1892b5d529,transfer_2000t,61343-0D180-001,2026-07-22 03:29:50.645646+00,[],null,null,1,55804.1,[]
b8a33a3d-1067-4640-91d5-df3644258d0e,transfer_2000t,57198-0D060,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,20098.06,[]
4217dd3c-d348-4231-8a84-115c879f9de9,transfer_2000t,61344-0D180-001,2026-07-22 03:29:50.645646+00,[],null,null,1,55804.1,[]
89f410f5-64c9-4295-b8ab-cdda14935b00,transfer_2000t,57221-0D090-001,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,25379.03,[]
d29640f6-0256-4edc-8589-0cb132b81fa6,transfer_2000t,61411-0D170-001,2026-07-22 03:29:50.645646+00,[],null,null,1,71070.51,[]
f22b7d13-7e61-439f-bdd8-3ea586ad2e00,transfer_2000t,61412-0D170,2026-07-22 03:29:50.645646+00,[],null,null,1,70691.53,[]
1a7c2acc-a0b9-40bd-b53f-e77a02c1f060,transfer_2000t,61421-0D010-001,2026-07-22 03:29:50.645646+00,[],null,null,1,71036.91,[]
bf5e0dac-e698-4aa2-93c0-efa9f99f09ab,transfer_2000t,61422-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,70691.53,[]
35098c0b-81a5-4505-af9f-5a8e8029ce48,transfer_2000t,61425-0D060,2026-07-22 03:29:50.645646+00,[],null,null,1,20104.52,[]
842bf2b2-29d9-4565-8254-3d62b1b9a807,transfer_2000t,61426-0D040,2026-07-22 03:29:50.645646+00,[],null,null,1,20104.52,[]
2956e78b-5e97-4894-8fbe-5cb7926258c2,transfer_2000t,61431-0D020,2026-07-22 03:29:50.645646+00,[],null,null,1,52521.35,[]
dbbae5a7-0e24-4132-a209-1ec59948f824,transfer_2000t,61432-0D020,2026-07-22 03:29:50.645646+00,[],null,null,1,52521.35,[]
ac1dd821-c7bf-4e33-978c-beff53e909bc,transfer_2000t,61433-0D270-001,2026-07-22 03:29:50.645646+00,[],null,null,1,127612.32,[]
8f051708-e8d0-44f0-a26c-19f70c05a62c,transfer_2000t,61433-0D280,2026-07-22 03:29:50.645646+00,[],null,null,1,29905.07,[]
e0c1223c-588a-4afe-a851-c7c9eb8dfd70,transfer_2000t,57222-0D080-001,2026-07-21 01:12:07.288115+00,[],null,0.07818181818181819,0.5,25379.03,[]
11bc31cd-3d01-4d1c-b186-7e770cbae8e3,transfer_2000t,61434-0D270-001,2026-07-22 03:29:50.645646+00,[],null,null,1,127612.32,[]
35f81988-fcdf-41be-b00a-0d3b138e64f6,transfer_2000t,61434-0D280,2026-07-22 03:29:50.645646+00,[],null,null,1,29905.07,[]
60e0efce-8d26-48bf-99a0-8412947a3871,transfer_2000t,57488-0D040,2026-07-21 01:12:07.288115+00,[],null,0.07,0.5,22864.96,[]
01fa08cd-5089-42e1-a271-a0083827372a,transfer_2000t,57489-0D040,2026-07-21 01:12:07.288115+00,[],null,0.07,0.5,22864.96,[]
e47ac1b2-6b7a-418d-8a97-15a457a55e61,transfer_2000t,57613-VT020-001,2026-07-17 06:35:11.487156+00,[],null,0.16285714285714287,1,123456.12,[]
6856cb35-1e07-4f1b-bf65-259a1d9e5019,transfer_2000t,63141-0D180-001,2026-07-22 03:29:50.645646+00,[],null,null,1,31250.26,[]
4a32d13d-d3c3-4132-ac55-1169301d65b7,transfer_2000t,64111-0D090-001,2026-07-22 03:29:50.645646+00,[],null,null,1,42134.41,[]
9eca5b31-dada-4185-b19e-156edf734a28,transfer_2000t,64111-0D190-001,2026-07-22 03:29:50.645646+00,[],null,null,1,38494.0,[]
